ITEMTYPE,ITEMID,COLOR,CODENAME
P,32016,Light Bluish Gray,4211552
P,32016,Light Bluish Gray,6261387
P,32016,Light Gray,4106379
P,32016,Lime,4141727
P,32016,Lime,6308232
P,32016,Lime,6366186
P,32016,Medium Azure,6133917
P,32016,Medium Azure,6261392
P,32016,Medium Blue,4172098
P,32016,Orange,4141729
P,32016,Orange,4252465
P,32016,Orange,6005345
P,32016,Orange,6143029
P,32016,Orange,6251180
P,32016,Orange,6366185
P,32016,Pearl Light Gray,4227483
P,32016,Red,4125196
P,32016,Red,4172796
P,32016,Red,4210590
P,32016,Red,4295005
P,32016,Red,4612443
P,32016,Red,6176754
P,32016,Red,6261396
P,32016,Reddish Brown,4211212
P,32016,Reddish Brown,4610666
P,32016,Reddish Brown,6261388
P,32016,Reddish Orange,6483794
P,32016,Tan,4130181
P,32016,Tan,4140463
P,32016,Trans-Clear,4204604
P,32016,Violet,4164143
P,32016,White,4118982
P,32016,White,6063767
P,32016,White,6261390
P,32016,Yellow,4107067
P,32016,Yellow,4285186
P,32016,Yellow,6430834
P,32017,Black,4106380
P,32017,Black,4503423
P,32017,Black,6114935
P,32017,Blue,4125191
P,32017,Blue,4254626
P,32017,Dark Bluish Gray,32017199
P,32017,Dark Bluish Gray,4210666
P,32017,Dark Bluish Gray,4503417
P,32017,Dark Bluish Gray,6215176
P,32017,Dark Gray,4141414
P,32017,Dark Turquoise,4114293
P,32017,Dark Turquoise,6584244
P,32017,Green,4114232
P,32017,Light Bluish Gray,4211554
P,32017,Light Bluish Gray,4503416
P,32017,Light Gray,4106885
P,32017,Lime,4163388
P,32017,Orange,4163050
P,32017,Orange,4186537
P,32017,Purple,4114299
P,32017,Red,4107063
P,32017,Red,4163978
P,32017,Red,4503419
P,32017,White,4125365
P,32017,Yellow,4107080
P,32017,Yellow,4199343
P,32017,Yellow,4503425
P,32018,Black,4107558
P,32018,Blue,4107794
P,32018,Blue,4185581
P,32018,Dark Bluish Gray,4211137
P,32018,Dark Gray,4124041
P,32018,Green,3201828
P,32018,Light Bluish Gray,4211705
P,32018,Light Gray,4107743
P,32018,Light Gray,4153511
P,32018,Red,4107557
P,32018,Red,4173800
P,32018,Tan,4160551
P,32018,White,4112515
P,32018,White,4161723
P,32018,Yellow,3201824
P,32018,Yellow,4195727
P,32018,Yellow,4544376
P,32018,Yellow,4655571
P,32019,Black,4107807
P,32019,Black,4235705
P,32019,Black,4547373
P,32019,Black,6411639
P,32020,Light Bluish Gray,4179382
P,32020,Light Bluish Gray,4496707
P,32020,Metallic Silver,4296465
P,32020,White,4107789
P,32020,White,4528980
P,32020,Yellow,4543768
P,32021c00,Black,4107769
P,32021c00,Black,4117065
P,32023,Black,4107772
P,32028,Black,4107761
P,32028,Blue,4208733
P,32028,Blue,4286617
P,32028,Blue,6179330
P,32028,Bright Light Blue,6372277
P,32028,Bright Light Orange,6181932
P,32028,Bright Light Orange,6408683
P,32028,Bright Light Yellow,6296519
P,32028,Bright Pink,6605536
P,32028,Brown,4239064
P,32028,Coral,6605533
P,32028,Dark Azure,6145412
P,32028,Dark Blue,6363600
P,32028,Dark Blue,6554221
P,32028,Dark Bluish Gray,4210944
P,32028,Dark Bluish Gray,4541289
P,32028,Dark Bluish Gray,4543086
P,32028,Dark Gray,4194675
P,32028,Dark Green,6614110
P,32028,Dark Orange,4616022
P,32028,Dark Orange,6228839
P,32028,Dark Red,6186005
P,32028,Dark Tan,4267875
P,32028,Dark Tan,4616711
P,32028,Dark Turquoise,6441762
P,32028,Flat Silver,6132264
P,32028,Green,4107760
P,32028,Green,4272665
P,32028,Light Aqua,4620884
P,32028,Light Bluish Gray,4211568
P,32028,Light Gray,4109642
P,32028,Light Nougat,6488209
P,32028,Medium Blue,4194554
P,32028,Medium Nougat,6433739
P,32028,Orange,4160484
P,32028,Orange,4521364
P,32028,Orange,6021787
P,32028,Pearl Gold,6338242
P,32028,Red,4239063
P,32028,Red,4612575
P,32028,Reddish Brown,4541288
P,32028,Reddish Brown,4645103
P,32028,Sand Blue,6234348
P,32028,Sand Green,4164412
P,32028,Sand Green,4616712
P,32028,Sand Green,6057585
P,32028,Sand Green,6222362
P,32028,Tan,4160483
P,32028,Tan,4239062
P,32028,White,320281
P,32028,White,4170253
P,32028,White,4249563
P,32028,White,6550168
P,32028,Yellow,4141630
P,32030,Black,4107745
P,32030,Black,4160845
P,32030,Black,4199362
P,32030,Black,4537990
P,32030,Black,4622565
P,32034,Black,3203426
P,32034,Black,4107783
P,32034,Black,6271869
P,32034,Blue,3203423
P,32034,Blue,4107798
P,32034,Blue,6484676
P,32034,Bright Green,6584485
P,32034,Bright Light Orange,6476812
P,32034,Brown,4130149
P,32034,Brown,4141436
P,32034,Dark Azure,6535532
P,32034,Dark Blue,6598920
P,32034,Dark Bluish Gray,32034199
P,32034,Dark Bluish Gray,4210981
P,32034,Dark Bluish Gray,6179648
P,32034,Dark Bluish Gray,6271876
P,32034,Dark Brown,6167926
P,32034,Dark Brown,6344329
P,32034,Dark Gray,4207756
P,32034,Dark Orange,3203438
P,32034,Dark Red,6024719
P,32034,Dark Turquoise,4112918
P,32034,Dark Turquoise,6584239
P,32034,Green,4107782
P,32034,Light Bluish Gray,4211567
P,32034,Light Bluish Gray,6346487
P,32034,Light Gray,4107830
P,32034,Lime,4140344
P,32034,Lime,6308248
P,32034,Lime,6351581
P,32034,Medium Nougat,6440108
P,32034,Orange,4140350
P,32034,Orange,4172809
P,32034,Orange,6135092
P,32034,Orange,6271874
P,32034,Pearl Light Gray,4192332
P,32034,Red,4125208
P,32034,Red,4234429
P,32034,Red,6351572
P,32034,Reddish Brown,4252052
P,32034,Reddish Brown,6184719
P,32034,Reddish Brown,6333110
P,32034,Tan,4141190
P,32034,White,4125554
P,32034,White,6271870
P,32034,Yellow,3203424
P,32034,Yellow,4175565
P,32034,Yellow,6210804
P,32034,Yellow,6344325
P,32037,Black,4107070
P,32038,Yellow,4107071
P,32039,Black,3203926
P,32039,Black,4107081
P,32039,Black,6331716
P,32039,Blue,3203923
P,32039,Blue,4107801
P,32039,Blue,6330996
P,32039,Blue,6380612
P,32039,Bright Light Orange,4248903
P,32039,Brown,4130156
P,32039,Brown,4141419
P,32039,Dark Azure,6535535
P,32039,Dark Blue,4164357
P,32039,Dark Bluish Gray,4210669
P,32039,Dark Bluish Gray,6184977
P,32039,Dark Bluish Gray,6375679
P,32039,Dark Gray,4141420
P,32039,Dark Orange,4200273
P,32039,Dark Orange,4200926
P,32039,Dark Pink,6443842
P,32039,Dark Red,4270399
P,32039,Green,4114233
P,32039,Green,4198643
P,32039,Light Bluish Gray,4211553
P,32039,Light Bluish Gray,6380605
P,32039,Light Gray,4106469
P,32039,Lime,4175548
P,32039,Lime,4265704
P,32039,Medium Blue,4172110
P,32039,Orange,4144294
P,32039,Orange,4252466
P,32039,Pearl Light Gray,4177427
P,32039,Pearl Light Gray,4255607
P,32039,Pearl Sand Blue,4172048
P,32039,Purple,4121616
P,32039,Red,4118897
P,32039,Red,6344178
P,32039,Reddish Orange,6483788
P,32039,Sand Green,6398444
P,32039,Tan,4140451
P,32039,Tan,4188140
P,32039,Violet,4164128
P,32039,White,4144128
P,32039,White,6310906
P,32039,White,6375684
P,32039,Yellow,3203924
P,32039,Yellow,4107800
P,32039,Yellow,6375678
P,32040,Black,4109662
P,32040,Black,4182386
P,32054,Black,3205426
P,32054,Black,4107742
P,32054,Black,4140801
P,32054,Black,6321745
P,32054,Blue,3205423
P,32054,Blue,4107741
P,32054,Blue,4140800
P,32054,Dark Bluish Gray,4210674
P,32054,Dark Gray,4141437
P,32054,Dark Turquoise,4111958
P,32054,Dark Turquoise,4120240
P,32054,Dark Turquoise,4140804
P,32054,Flat Silver,6287673
P,32054,Flat Silver,6294233
P,32054,Green,4114234
P,32054,Green,4140803
P,32054,Light Bluish Gray,4211865
P,32054,Light Bluish Gray,6321747
P,32054,Light Gray,4195303
P,32054,Lime,4142601
P,32054,Lime,6308237
P,32054,Lime,6325515
P,32054,Lime,6526672
P,32054,Medium Blue,4154961
P,32054,Orange,4140428
P,32054,Orange,4229603
P,32054,Orange,6143033
P,32054,Orange,6347790
P,32054,Pearl Gold,6285441
P,32054,Pearl Gold,6287672
P,32054,Pearl Gold,6593341
P,32054,Purple,4111949
P,32054,Purple,4140802
P,32054,Red,4125198
P,32054,Red,4140806
P,32054,Red,6347789
P,32054,White,4193409
P,32054,Yellow,3205424
P,32054,Yellow,4121613
P,32054,Yellow,4140805
P,32056,Black,4112287
P,32056,Black,6271810
P,32056,Blue,3205623
P,32056,Blue,4112853
P,32056,Blue,4173693
P,32056,Blue,4240084
P,32056,Blue,6231880
P,32056,Blue,6344048
P,32056,Bright Light Orange,4248229
P,32056,Dark Blue,4227274
P,32056,Dark Bluish Gray,4210659
P,32056,Dark Bluish Gray,6271814
P,32056,Dark Gray,4140504
P,32056,Dark Green,6572570
P,32056,Dark Turquoise,4112288
P,32056,Light Bluish Gray,4211574
P,32056,Light Bluish Gray,6271815
P,32056,Light Gray,4111941
P,32056,Lime,4140329
P,32056,Lime,6133508
P,32056,Medium Blue,4172103
P,32056,Orange,4154522
P,32056,Pearl Sand Blue,4172044
P,32056,Purple,4111950
P,32056,Red,4114741
P,32056,Red,6218839
P,32056,Red,6271816
P,32056,Red,6609332
P,32056,Reddish Orange,6483801
P,32056,Tan,4140449
P,32056,Violet,4164129
P,32056,White,4112174
P,32056,Yellow,4112289
P,32056,Yellow,6271812
P,32057,Light Gray,4113081
P,32057,Metallic Silver,4112876
P,32057,Pearl Light Gray,4191008
P,32059,Black,4129572
P,32059,Blue,4141268
P,32059,Blue,6016165
P,32059,Bright Light Orange,6003000
P,32059,Bright Light Orange,6186641
P,32059,Bright Light Orange,6308004
P,32059,Bright Light Yellow,6543211
P,32059,Dark Azure,6220712
P,32059,Dark Blue,4224492
P,32059,Dark Bluish Gray,4210652
P,32059,Dark Bluish Gray,4521572
P,32059,Dark Gray,4129577
P,32059,Dark Purple,4225144
P,32059,Dark Purple,4659025
P,32059,Dark Purple,6061548
P,32059,Dark Purple,6169788
P,32059,Dark Red,6097447
P,32059,Dark Tan,4266900
P,32059,Dark Tan,4655727
P,32059,Dark Tan,6097646
P,32059,Dark Tan,6311433
P,32059,Green,3205928
P,32059,Green,4586059
P,32059,Green,6037128
P,32059,Light Aqua,6210454
P,32059,Light Bluish Gray,4211725
P,32059,Light Gray,4159383
P,32059,Lime,6116514
P,32059,Medium Blue,4638772
P,32059,Olive Green,6439695
P,32059,Orange,4118708
P,32059,Red,4141034
P,32059,Red,4144564
P,32059,Red,4547030
P,32059,Reddish Brown,6233953
P,32059,Sand Green,6018479
P,32059,Tan,6177878
P,32059,White,4117026
P,32059,White,4508408
P,32059,Yellow,4141035
P,32059,Yellow,4144534
P,32059,Yellow,4542677
P,32060,Light Bluish Gray,4211638
P,32060,Light Gray,4141481
P,32060,White,4111975
P,32062,Black,3206226
P,32062,Black,4109810
P,32062,Red,4142865
P,32062,White,4163623
P,32063,Black,4114634
P,32063,Black,6163980
P,32063,Blue,4114673
P,32063,Blue,4160897
P,32063,Bright Light Orange,6476803
P,32063,Brown,4191076
P,32063,Dark Bluish Gray,4241607
P,32063,Dark Gray,4141413
P,32063,Dark Gray,4198424
P,32063,Dark Orange,3206338
P,32063,Dark Turquoise,4112299
P,32063,Green,4118896
P,32063,Green,6619983
P,32063,Light Bluish Gray,4211586
P,32063,Light Bluish Gray,6170293
P,32063,Light Gray,4114200
P,32063,Lime,4265577
P,32063,Neon Yellow,6402251
P,32063,Orange,4186852
P,32063,Orange,6390381
P,32063,Pearl Light Gray,4177428
P,32063,Red,4118833
P,32063,Red,4174808
P,32063,Red,6398773
P,32063,Tan,4130183
P,32063,Tan,4141201
P,32063,White,3206301
P,32063,White,4205153
P,32063,White,6013702
P,32063,White,6170574
P,32063,White,6345239
P,32063,Yellow,4141495
P,32063,Yellow,6063252
P,32063,Yellow,6170294
P,32064,Black,4233487
P,32064,Black,6178922
P,32064,Blue,4233490
P,32064,Blue,4543604
P,32064,Blue,6132158
P,32064,Blue,6206251
P,32064,Bright Light Blue,6572519
P,32064,Coral,6439447
P,32064,Dark Azure,6249815
P,32064,Dark Blue,4262233
P,32064,Dark Blue,6551265
P,32064,Dark Bluish Gray,4210935
P,32064,Dark Bluish Gray,6178919
P,32064,Dark Brown,6272144
P,32064,Dark Gray,4233491
P,32064,Dark Green,4251139
P,32064,Dark Purple,4261363
P,32064,Dark Red,4233492
P,32064,Dark Red,4539059
P,32064,Dark Red,6206250
P,32064,Dark Tan,6310833
P,32064,Green,4233489
P,32064,Green,6206248
P,32064,Light Bluish Gray,4211599
P,32064,Light Bluish Gray,4233493
P,32064,Light Bluish Gray,6206249
P,32064,Light Gray,4233488
P,32064,Lime,6397000
P,32064,Magenta,6443845
P,32064,Medium Azure,6322830
P,32064,Medium Nougat,6611003
P,32064,Red,4233485
P,32064,Red,4513987
P,32064,Red,6196217
P,32064,Sand Green,6250172
P,32064,Tan,4233494
P,32064,Tan,6219794
P,32064,White,4233486
P,32064,White,6178921
P,32064,White,6548286
P,32064,Yellow,4216823
P,32064,Yellow,4233484
P,32064,Yellow,6206240
P,32064a,Black,4114294
P,32064a,Blue,3206423
P,32064a,Blue,4112930
P,32064a,Dark Blue,4262233
P,32064a,Dark Bluish Gray,4210935
P,32064a,Dark Gray,4118903
P,32064a,Dark Green,4251139
P,32064a,Dark Purple,4261363
P,32064a,Dark Red,4209392
P,32064a,Dark Turquoise,4112290
P,32064a,Green,4113840
P,32064a,Light Bluish Gray,4211599
P,32064a,Light Gray,4117071
P,32064a,Orange,4159972
P,32064a,Purple,4140336
P,32064a,Red,4142869
P,32064a,Tan,4133586
P,32064a,Tan,4158132
P,32064a,White,4125562
P,32064a,Yellow,4114668
P,32064a,Yellow,4142866
P,32065,Black,4114295
P,32065,Black,6253293
P,32065,Black,6271573
P,32065,Blue,4141518
P,32065,Blue,6357992
P,32065,Blue,6597514
P,32065,Dark Bluish Gray,6194486
P,32065,Dark Bluish Gray,6271589
P,32065,Dark Bluish Gray,6529341
P,32065,Dark Gray,4198420
P,32065,Dark Orange,3206538
P,32065,Dark Turquoise,4114202
P,32065,Green,4141208
P,32065,Light Bluish Gray,4211625
P,32065,Light Gray,4114567
P,32065,Light Gray,4125563
P,32065,Lime,6591798
P,32065,Purple,4114201
P,32065,Red,3206521
P,32065,Red,4268652
P,32065,Red,6334503
P,32065,Red,6349634
P,32065,Red,6613783
P,32065,Reddish Brown,4158870
P,32065,Tan,4140440
P,32065,Tan,6344369
P,32065,Trans-Clear,3206540
P,32065,Trans-Green,4158514
P,32065,White,4205157
P,32065,White,6176554
P,32065,White,6271584
P,32065,Yellow,4114672
P,32068,Black,4114670
P,32068,Black,6273318
P,32068,Dark Gray,4174348
P,32068,Dark Turquoise,4112291
P,32068,Light Bluish Gray,6013936
P,32068,Light Bluish Gray,6273321
P,32068,Light Gray,4114669
P,32068,Red,4114742
P,32068,White,4112072
P,32068,White,4167337
P,32068,Yellow,4124084
P,32069,Black,4114671
P,32069,Black,6278276
P,32069,Blue,4118984
P,32069,Dark Turquoise,4112292
P,32069,Green,4161921
P,32069,Pearl Light Gray,4173235
P,32069,Red,4161918
P,32069,Tan,4161916
P,32069,White,4161914
P,32069,Yellow,4161920
P,32072,Black,4248204
P,32072,Black,6284188
P,32072,Bright Green,6420915
P,32072,Bright Light Orange,4248230
P,32072,Dark Bluish Gray,32072199
P,32072,Dark Bluish Gray,4210854
P,32072,Dark Gray,4174349
P,32072,Dark Pink,6380668
P,32072,Green,4141202
P,32072,Light Bluish Gray,4261230
P,32072,Pearl Gold,6313446
P,32072,White,4114203
P,32072,Yellow,4203493
P,32072,Yellow,6284189
P,32073,Black,4114740
P,32073,Light Bluish Gray,32073194
P,32073,Light Bluish Gray,4211639
P,32073,Light Gray,4141482
P,32073,White,4166139
P,32073,Yellow,6130008
P,32074c01,Black,4118815
P,32074c01,Dark Bluish Gray,4221095
P,32074c01,White,4262394
P,32074c02,Dark Turquoise,4114735
P,32074c02,Purple,4114736
P,32074c03,Black,4141720
P,32076,Black,4112878
P,32077,Light Gray,4119009
P,32077,Lime,4140330
P,32077,Metallic Silver,4119223
P,32077,Orange,4140331
P,32077,Pearl Light Gray,4191009
P,32077,White,4113082
P,32077,White,4226326
P,32078,Black,4112879
P,32079,Black,4111987
P,32079,Black,4189302
P,32083,Black,4116792
P,32083,Black,6299684
P,32083,Blue,4142642
P,32083,Blue,4568160
P,32083,Bright Light Orange,6218081
P,32083,Dark Gray,4129578
P,32083,Green,3208328
P,32083,Light Bluish Gray,4222884
P,32083,Light Bluish Gray,4295318
P,32083,Light Bluish Gray,6255824
P,32083,Light Gray,4118777
P,32083,Orange,4116768
P,32083,Orange,6070104
P,32083,Orange,6220696
P,32083,Red,3208321
P,32083,Red,4194128
P,32083,Red,6138429
P,32083,White,4119015
P,32083,White,4568156
P,32083,Yellow,3208324
P,32084,Black,3208426
P,32084,Black,4144536
P,32084,Black,4522290
P,32084,Blue,4119016
P,32084,Dark Brown,6068035
P,32084,Green,4129573
P,32084,Orange,4116769
P,32084,Orange,6016823
P,32084,Red,3208421
P,32084,Red,4250162
P,32084,Red,4659625
P,32084,White,4118891
P,32084,Yellow,4140783
P,32084,Yellow,4262787
P,32087c01,Dark Bluish Gray,4493794
P,32089,Red,4154769
P,32089,Yellow,4112293
P,32090,Black,4112294
P,32094,Black,4113061
P,32124,Black,4114689
P,32124,Black,6280168
P,32124,Blue,4112874
P,32124,Blue,6280384
P,32124,Bright Green,6603361
P,32124,Dark Bluish Gray,6306725
P,32124,Light Bluish Gray,4211592
P,32124,Light Bluish Gray,6549304
P,32124,Light Gray,4114688
P,32124,Lime,6236777
P,32124,Lime,6280383
P,32124,Red,4118882
P,32124,Red,6547141
P,32124,Reddish Brown,6035580
P,32124,Reddish Brown,6280388
P,32124,Tan,6311104
P,32124,White,4527839
P,32124,White,6280386
P,32125,Black,3212526
P,32125,Blue,4112875
P,32125,Dark Blue,4251958
P,32125,Dark Brown,6328094
P,32125,Dark Orange,3212538
P,32125,Dark Red,6225159
P,32125,Green,3212528
P,32125,Light Bluish Gray,4211842
P,32125,Light Bluish Gray,4262978
P,32125,Light Bluish Gray,6307999
P,32125,Light Gray,4192449
P,32125,Pearl Gold,6207471
P,32125,Red,4118892
P,32125,Tan,3212505
P,32125,White,4119416
P,32125,Yellow,4125199
P,32132,Black,4190220
P,32133ac01,Light Bluish Gray,4225060
P,32133ac01,Light Gray,4118818
P,32133ac01,Yellow,4114419
P,32133ac02,Black,4140376
P,32133ac03,Black,4262398
P,32133ac04,Black,4266085
P,32133ac05,Light Bluish Gray,4281254
P,32133bc01,Light Gray,4167628
P,32133bc02,Light Gray,4159422
P,32137,Trans-Clear,4142826
P,32137,Trans-Dark Blue,4118978
P,32137,Trans-Neon Green,4119418
P,32137,Trans-Yellow,4120016
P,32138,Black,4119589
P,32138,Black,4130597
P,32138,Blue,4260469
P,32138,Green,4119419
P,32138,Green,4130598
P,32138,Light Bluish Gray,4211888
P,32138,Light Gray,4207743
P,32138,Lime,4584626
P,32138,Red,4130595
P,32138,Red,4142827
P,32138,White,4118979
P,32138,White,4130594
P,32138,Yellow,4119438
P,32138,Yellow,4130596
P,32140,Black,3214026
P,32140,Black,4120017
P,32140,Black,6271825
P,32140,Blue,4124278
P,32140,Blue,4168114
P,32140,Blue,6271829
P,32140,Bright Green,6476572
P,32140,Bright Light Orange,4248902
P,32140,Bright Light Orange,6411444
P,32140,Brown,4130150
P,32140,Brown,4141416
P,32140,Dark Azure,6163689
P,32140,Dark Azure,6271836
P,32140,Dark Azure,6330139
P,32140,Dark Azure,6534873
P,32140,Dark Blue,4252492
P,32140,Dark Blue,6217682
P,32140,Dark Blue,6271839
P,32140,Dark Bluish Gray,4210667
P,32140,Dark Bluish Gray,6271830
P,32140,Dark Gray,4141417
P,32140,Dark Green,6574688
P,32140,Dark Orange,3214038
P,32140,Dark Purple,6192132
P,32140,Dark Purple,6271838
P,32140,Dark Tan,6593761
P,32140,Dark Turquoise,4121614
P,32140,Dark Turquoise,6298570
P,32140,Dark Turquoise,6509369
P,32140,Green,4124031
P,32140,Green,4281195
P,32140,Green,6374069
P,32140,Light Aqua,6358181
P,32140,Light Bluish Gray,4211610
P,32140,Light Bluish Gray,6271831
P,32140,Light Gray,4121620
P,32140,Lime,4140345
P,32140,Lime,6271826
P,32140,Magenta,6575446
P,32140,Medium Blue,6372245
P,32140,Neon Yellow,6402249
P,32140,Olive Green,6071197
P,32140,Olive Green,6330142
P,32140,Orange,4140351
P,32140,Orange,4278168
P,32140,Orange,4508664
P,32140,Orange,6271832
P,32140,Pearl Dark Gray,4177982
P,32140,Pearl Light Gray,4192335
P,32140,Pearl Sand Blue,4172046
P,32140,Red,4125200
P,32140,Red,4141270
P,32140,Red,6271827
P,32140,Reddish Orange,6483786
P,32140,Sand Green,6489815
P,32140,Tan,4130184
P,32140,Tan,4140456
P,32140,Trans-Brown,4158517
P,32140,Trans-Dark Blue,4158516
P,32140,Trans-Green,4158515
P,32140,Trans-Neon Orange,4159173
P,32140,White,4118980
P,32140,White,6271824
P,32140,Yellow,4141628
P,32140,Yellow,6271828
P,32143,Dark Turquoise,4120226
P,32143,Lime,4141717
P,32143,Orange,4141716
P,32143,Purple,4120225
P,32144,Black,4141718
P,32144,Dark Turquoise,4120224
P,32144,Purple,4120223
P,32145,Black,4119435
P,32145,Dark Turquoise,4119437
P,32146,Black,4120425
P,32146,Black,4288814
P,32146,Blue,3214623
P,32146,Dark Turquoise,4141714
P,32146,Purple,4141715
P,32146,Red,4120426
P,32146,White,3214601
P,32146,Yellow,4120179
P,32165,Black,4119352
P,32165,Black,4130588
P,32165,Dark Gray,4124032
P,32165,Dark Gray,4130589
P,32165,Dark Turquoise,4119287
P,32165,Dark Turquoise,4130593
P,32165,Medium Blue,4119289
P,32165,Medium Blue,4130590
P,32165,Metallic Gold,4141312
P,32165,Orange,4130592
P,32165,Orange,4142052
